id	name	parent_id	depth
4204782	软件研发总监	3200349	4
4204783	windows软件工程师	3200497	4
4204784	需求软件分析工程师	3200349	4
4204785	服务软件实施工程师	3200027	4
4204786	软件集成工程师	3200349	4
4204787	php软件工程师	3200054	4
4204788	python软件工程师	3200056	4
4204789	软件工程师	3200349	4
4204790	服务软件工程师	3200269	4
4204791	h5软件工程师	3200039	4
4204792	用友软件实施顾问	3200027	4
4204793	java软件工程师	3200044	4
4204794	汽车软件工程师	3200349	4
4204795	电控软件工程师	3200349	4
4204796	app开发软件	3200061	4
4204797	c开发软件工程师	3200499	4
4204798	游戏开发软件	3200500	4
4204799	伺服软件工程师	3200269	4
4204800	需求软件工程师	3200349	4
4204801	ui软件工程师	3200059	4
4204802	医疗开发软件工程师	3200349	4
4204803	网站编程	3200349	4
4204804	j2ee架构师	3200044	4
4204805	网站架构师	3200040	4
4204806	培训软件测试讲师	3200149	4
4204807	软件开发测试	3200349	4
4204808	gis软件工程师	3200501	4
4204809	windows研发工程师	3200497	4
4204810	spark开发工程师	3200502	4
4204811	softwareengineer	3200349	4
4204812	安管主任	3200503	4
4204813	物料	3200503	4
4204814	房嫂	3200503	4
4204815	商户管理专员	3200443	4
4204816	商户专员	3200443	4
4204817	商业运营主管	3200505	4
4204818	电商运营讲师	3200505	4
4204819	用户运营	3200505	4
4204820	微商运营专员	3200505	4
4204821	商家运营主管	3200505	4
4204822	商家运营	3200505	4
4204823	商户运营主管	3200505	4
4204824	景区运营经理	3200505	4
4204825	用户运营岗	3200505	4
4204826	广告商务专员	3200485	4
4204827	商务总监	3200485	4
4204828	外联商务	3200293	4
4204829	标书商务制作	3200506	4
4204830	商务运营专员	3200485	4
4204831	投标商务专员	3200506	4
4204832	互联网商务代表	3200485	4
4204833	电子商务招商专员	3200485	4
4204834	日语商务	3200125	4
4204835	手游商务专员	3200508	4
4204836	商务副总	3200485	4
4204837	网络商务专员	3200485	4
4204838	商务执行	3200485	4
4204839	商务管理	3200485	4
4204840	国际商务专员	3200485	4
4204841	全国商务经理	3200485	4
4204842	bd商务经理	3200164	4
4204843	商务部部长	3200485	4
4204844	手游商务总监	3200508	4
4204845	公司商务	3200485	4
4204846	商务	3200485	4
4204847	商务工程师	3200485	4
4204848	商务主管	3200485	4
4204849	商务副总监	3200485	4
4204850	渠道商务经理	3200168	4
4204851	商务技术经理	3200485	4
4204852	影视商务经理	3200485	4
4204853	公关商务	3200293	4
4204854	渠道商务专员	3200168	4
4204855	商务部	3200485	4
4204856	海外商务	3200485	4
4204857	商务经理	3200485	4
4204858	游戏商务经理	3200508	4
4204859	商务总经理	3200485	4
4204860	游戏商务	3200508	4
4204861	手游商务经理	3200508	4
4204862	版权商务经理	3200485	4
4204863	商务岗	3200485	4
4204864	工程商务经理	3200485	4
4204865	商务推广经理	3200168	4
4204866	商务主任	3200485	4
4204867	商务讲师	3200485	4
4204868	bd商务专员	3200164	4
4204869	商务专员	3200485	4
4204870	海运商务	3200132	4
4204871	标书商务专员	3200506	4
4204872	渠道商务	3200168	4
4204873	餐饮招商经理	3200485	4
4204874	招投标主管专员	3200506	4
4204875	招商渠道经理	3200506	4
4204876	银行合作总监	3200485	4
4204877	商业营运经理	3200485	4
4204878	电子运营商务经理	3200229	4
4204879	行政商务	3200485	4
4204880	银行商务客户经理	3200335	4
4204881	市场商务人员	3200485	4
4204882	网络销售商务	3200050	4
4204883	电子销售商务人员	3200230	4
4204884	设备维护技术员	3200511	4
4204885	设备文员	3200511	4
4204886	工程设备经理	3200511	4
4204887	设备工程师	3200511	4
4204888	设备管理经理	3200511	4
4204889	设备部部长	3200511	4
4204890	工程设备主管	3200511	4
4204891	设备开发工程师	3200511	4
4204892	生产设备技术员	3200511	4
4204893	设备主管	3200511	4
4204894	设备技术员	3200511	4
4204895	日语设备工程师	3200125	4
4204896	设备操作人员	3200511	4
4204897	设备机修工	3200511	4
4204898	设备调试	3200511	4
4204899	设备组装工	3200511	4
4204900	设备维养工程师	3200511	4
4204901	设备维护	3200511	4
4204902	设备管理员	3200511	4
4204903	设备经理	3200511	4
4204904	设备技术主管	3200511	4
4204905	设备设计工程师	3200511	4
4204906	物业设备主管	3200511	4
4204907	电气设备工程师	3200511	4
4204908	aoi技术员	3200511	4
4204909	展览设计师	3200512	4
4204910	社会化营销	3200513	4
4204911	媒体营销专员	3200513	4
4204912	自媒体专员	3200513	4
4204913	自媒体运营经理	3200513	4
4204914	新媒体推广	3200513	4
4204915	新媒体运营策划	3200513	4
4204916	媒体运营	3200513	4
4204917	新媒体运营专员	3200513	4
4204918	社区文化专员	3200513	4
4204919	微信公众号管理员	3200513	4
4204920	论坛管理员	3200513	4
4204921	社区推广员	3200513	4
4204922	社区经理	3200513	4
4204923	微信营运	3200513	4
4204924	社交化运营	3200513	4
4204925	社区管家	3200513	4
4204926	微营销主管	3200513	4
4204927	新媒体营销专员	3200513	4
4204928	社媒运营专员	3200513	4
4204929	社群营销专员	3200513	4
4204930	sns运营专员	3200513	4
4204931	射频测试工程师	3200150	4
4204932	射频设计工程师	3200057	4
4204933	射频调试工程师	3200057	4
4204934	射频开发工程师	3200057	4
4204935	手机射频工程师	3200057	4
4204936	射频工程师	3200057	4
4204937	摄像师	3200091	4
4204938	影视摄像师	3200091	4
4204939	婚礼摄像师	3200091	4
4204940	摄像	3200091	4
4204941	淘宝摄影师	3200091	4
4204942	商业摄影师	3200091	4
4204943	摄影总监	3200091	4
4204944	服装摄影师	3200091	4
4204945	摄影师	3200091	4
4204946	摄像摄影师	3200091	4
4204947	静物摄影师	3200091	4
4204948	摄影学徒	3200091	4
4204949	美食摄影师	3200091	4
4204950	全景摄影师	3200091	4
4204951	摄影摄影师	3200091	4
4204952	影视摄影师	3200091	4
4204953	平面摄影师	3200091	4
4204954	摄影美工	3200091	4
4204955	儿童摄影师	3200091	4
4204956	珠宝摄影师	3200091	4
4204957	财务审计	3200327	4
4204958	审计经理	3200327	4
4204959	工程审计师	3200327	4
4204960	审计工程师	3200327	4
4204961	集团审计经理	3200327	4
4204962	工程审计主管	3200327	4
4204963	审计部部长	3200327	4
4204964	税务审计	3200327	4
4204965	审计专员	3200327	4
4204966	it审计经理	3200327	4
4204967	集团审计专员	3200327	4
4204968	it审计师	3200327	4
4204969	审计副经理	3200327	4
4204970	信息系统审计师	3200327	4
4204971	审计	3200327	4
4204972	内部审计师	3200327	4
4204973	财务审计师	3200327	4
4204974	审计项目经理	3200327	4
4204975	审计员	3200327	4
4204976	工程审计员	3200327	4
4204977	审计主管	3200327	4
4204978	审计师	3200327	4
4204979	内控审计经理	3200327	4
4204980	出账审查岗	3200327	4
4204981	生产部技术人员	3200342	4
4204982	生产组长	3200342	4
4204983	生产运营	3200342	4
4204984	生产管理计划	3200342	4
4204985	生产工	3200342	4
4204986	生产主管	3200342	4
4204987	生产技术工程师	3200342	4
4204988	生产工程师	3200342	4
4204989	生产部长	3200342	4
4204990	生产管理培训生	3200342	4
4204991	生产人员	3200342	4
4204992	生产总监	3200342	4
4204993	生产管理技术	3200342	4
4204994	生产管理部部长	3200342	4
4204995	生产管理	3200342	4
4204996	生产部部长	3200342	4
4204997	生产管理专员	3200342	4
4204998	生产总经理	3200342	4
4204999	生产经理	3200342	4
4205000	生产技术	3200342	4
4205001	生产担当	3200342	4
4205002	生产部主任	3200342	4
4205003	生产技术主管	3200342	4
4205004	生产工段长	3200342	4
4205005	生管专员	3200342	4
4205006	生管担当	3200342	4
4205007	生产副总	3200342	4
4205008	生管	3200342	4
4205009	生管工程师	3200342	4
4205010	生产副总监	3200342	4
4205011	生产课长	3200342	4
4205012	生产管理文员	3200342	4
4205013	生产计划经理	3200516	4
4205014	生产计划	3200516	4
4205015	生产计划员	3200516	4
4205016	生产计划专员	3200516	4
4205017	生产计划管理员	3200516	4
4205018	生产计划协调员	3200516	4
4205019	生产计划管理师	3200516	4
4205020	生产计划统计	3200516	4
4205021	生产调度员	3200516	4
4205022	计划管理岗	3200516	4
4205023	计划经理	3200516	4
4205024	生产跟单主管	3200516	4
4205025	客房领班	3200291	4
4205026	生产班长	3200291	4
4205027	产线领班	3200291	4
4205028	压铸领班	3200291	4
4205029	生产线班长	3200291	4
4205030	微生物研发工程师	3200518	4
4205031	生物技术工程师	3200518	4
4205032	合成肽技术员	3200518	4
4205033	分子生物学技术员	3200518	4
4205034	生化工程师	3200518	4
4205035	微生物化验员	3200518	4
4205036	胶体金研发工程师	3200518	4
4205037	发酵工程师	3200518	4
4205038	中学生物教师	3200403	4
4205039	生物技术员	3200403	4
4205040	生物研究员	3200403	4
4205041	生物老师	3200403	4
4205042	初高中生物教师	3200403	4
4205043	食品研发主管	3200519	4
4205044	食品研发人员	3200519	4
4205045	食品研究员	3200519	4
4205046	市场督导员	3200520	4
4205047	市场分析主管	3200520	4
4205048	校园市场经理	3200520	4
4205049	市场推广经理	3200520	4
4205050	市场工程师	3200520	4
4205051	市场店专员	3200520	4
4205052	市场运营	3200520	4
4205053	市场推广	3200520	4
4205054	市场营销总监	3200520	4
4205055	市场研究员	3200520	4
4205056	网络市场专员	3200520	4
4205057	手游市场经理	3200520	4
4205058	汽车店市场经理	3200165	4
4205059	市场投放专员	3200520	4
4205060	市场开拓员	3200520	4
4205061	市场调研	3200520	4
4205062	酒店事业部市场经理	3200520	4
4205063	市场负责人	3200520	4
4205064	市场区域经理	3200520	4
4205065	市场游戏专员	3200520	4
4205066	市场拓展专员	3200520	4
4205067	市场营销中心总监	3200520	4
4205068	留学市场经理	3200520	4
4205069	市场部门经理	3200520	4
4205070	市场开发工程师	3200520	4
4205071	市场开发经理	3200520	4
4205072	市场总经理	3200520	4
4205073	市场设计专员	3200520	4
4205074	市场分析人员	3200520	4
4205075	市场营销经理	3200520	4
4205076	市场管理经理	3200520	4
4205077	市场营运专员	3200520	4
4205078	市场调查督导	3200520	4
4205079	家装市场经理	3200520	4
4205080	市场主管	3200520	4
4205081	市场部工作人员	3200520	4
4205082	市场合伙人	3200520	4
4205083	市场维护员	3200520	4
4205084	市场部副经理	3200520	4
4205085	市场营销专员	3200520	4
4205086	市场事业部总监	3200520	4
4205087	市场中心总监	3200520	4
4205088	市场经理营销经理	3200520	4
4205089	市场管理岗	3200520	4
4205090	市场业务经理	3200520	4
4205091	市场营销主管	3200520	4
4205092	市场合作专员	3200520	4
4205093	市场专员经理	3200520	4
4205094	市场拓展	3200520	4
4205095	市场英语专员	3200100	4
4205096	市场销售经理	3200050	4
4205097	市场营销总经理	3200520	4
4205098	市场招商	3200520	4
4205099	市场美导	3200520	4
4205100	市场经理	3200520	4
4205101	市场部管理培训生	3200520	4
4205102	市场活动策划	3200520	4
4205103	市场通路经理	3200520	4
4205104	市场营销推广专员	3200520	4
4205105	市场专员	3200520	4
4205106	市场促销员	3200520	4
4205107	市场外联	3200293	4
4205108	市场经理渠道经理	3200168	4
4205109	app市场推广经理	3200168	4
4205110	市场部管培生	3200520	4
4205111	市场策划经理	3200520	4
4205112	市场地推人员	3200520	4
4205113	市场部长	3200520	4
4205114	市场品牌总监	3200520	4
4205115	市场经理总监	3200520	4
4205116	市场拓展主管	3200520	4
4205117	市场推广策划	3200520	4
4205118	市场外勤	3200165	4
4205119	市场部拓展经理	3200520	4
4205120	市场总监	3200520	4
4205121	市场部部门经理	3200520	4
4205122	市场文员	3200520	4
4205123	市场	3200520	4
4205124	市场主管经理	3200520	4
4205125	市场推广专员	3200520	4
4205126	市场运营岗	3200520	4
4205127	市场运营师	3200520	4
4205128	市场渠道主管	3200168	4
4205129	市场开发	3200520	4
4205130	区域市场经理	3200520	4
4205131	市场主管专员	3200520	4
4205132	市场区域总监	3200520	4
4205133	市场管理员	3200520	4
4205134	市场推广策划经理	3200520	4
4205135	marcom	3200520	4
4205136	海外推广	3200168	4
4205137	推广总监	3200520	4
4205138	卖场管理	3200520	4
4205139	资讯经理	3200520	4
4205140	推广执行	3200520	4
4205141	商场营运经理	3200520	4
4205142	基层推广主管	3200520	4
4205143	商管员	3200520	4
4205144	商场主管	3200520	4
4205145	商管经理	3200520	4
4205146	卖场主管	3200520	4
4205147	会员营销经理	3200520	4
4205148	会员经理	3200520	4
4205149	市场产品总监	3200520	4
4205150	市场部客户经理	3200520	4
4205151	市场营销策划主管	3200520	4
4205152	市场副总裁	3200520	4
4205153	市场策划	3200521	4
4205154	策划主任	3200521	4
4205155	市场策划员	3200521	4
4205156	市场策划专员	3200521	4
4205157	房地产策划	3200521	4
4205158	微商策划	3200521	4
4205159	互联网策划	3200521	4
4205160	会议策划	3200521	4
4205161	企业策划总监	3200521	4
4205162	房地产策划经理	3200521	4
4205163	新媒体策划主管	3200521	4
4205164	房产策划专员	3200521	4
4205165	网络推广策划	3200521	4
4205166	传播专员	3200168	4
4205167	传播经理	3200168	4
4205168	市场调查专员	3200176	4
4205169	市场研究岗	3200176	4
4205170	市场研究主管	3200176	4
4205171	威胁情报分析工程师	3200176	4
4205172	经营分析岗	3200176	4
4205173	情报分析师	3200176	4
4205174	竞价主管	3200176	4
4205175	竞品分析工程师	3200176	4
4205176	战略研究经理	3200521	4
4205177	商业管理总经理	3200521	4
4205178	商业主管	3200521	4
4205179	商业策划	3200521	4
4205180	市政工程师	3200474	4
4205181	市政技术员	3200474	4
4205182	市政设计	3200474	4
4205183	市政建造师	3200474	4
4205184	市政专业工程师	3200474	4
4205185	电商事业部总监	3200240	4
4205186	事业部总经理	3200240	4
4205187	项目部总经理	3200240	4
4205188	投资银行部总经理	3200282	4
4205189	商业地产总经理	3200240	4
4205190	ui视觉设计师	3200059	4
4205191	视觉主管	3200105	4
4205192	视觉设计	3200105	4
4205193	平面视觉设计师	3200105	4
4205194	视觉设计师	3200105	4
4205195	网页视觉设计师	3200105	4
4205196	视觉工程师	3200105	4
4205197	vi设计	3200526	4
4205198	视觉创意设计师	3200105	4
4205199	ui设计	3200059	4
4205200	视觉设计经理	3200105	4
4205201	视觉设计专家	3200105	4
4205202	网店设计师	3200526	4
4205203	vi设计师	3200526	4
4205204	ui前端设计师	3200059	4
4205205	手游ui设计师	3200059	4
4205206	视频包装师	3200780	4
4205207	视频后期编辑	3200780	4
4205208	影视后期剪辑师	3200780	4
4205209	剪辑师	3200780	4
4205210	视频总监	3200780	4
4205211	装潢工程师	3200528	4
4205212	装饰材料员	3200528	4
4205213	室内设计工程师	3200278	4
4205214	工装设计员	3200278	4
4205215	工装设计	3200278	4
4205216	室内设计师主管	3200278	4
4205217	室内设计总监	3200278	4
4205218	室内设计老师	3200278	4
4205219	内外设计工程师	3200278	4
4205220	装修设计师	3200278	4
4205221	软装设计总监	3200278	4
4205222	室分设计师	3200278	4
4205223	室内外设计	3200278	4
4205224	家装室内设计师	3200278	4
4205225	室内设计	3200278	4
4205226	室内装修设计师	3200278	4
4205227	室内设计讲师	3200278	4
4205228	装修设计	3200278	4
4205229	室内设计绘图员	3200278	4
4205230	室内设计师	3200278	4
4205231	家装设计师	3200278	4
4205232	公司装修设计师	3200278	4
4205233	家装经理	3200278	4
4205234	店铺设计	3200278	4
4205235	全屋设计师	3200278	4
4205236	固装设计师	3200278	4
4205237	空间设计	3200278	4
4205238	室内效果图设计师	3200278	4
4205239	窗饰设计师	3200278	4
4205240	空间设计经理	3200278	4
4205241	软装搭配师	3200278	4
4205242	门窗设计	3200278	4
4205243	精装设计经理	3200278	4
4205244	空间设计总监	3200278	4
4205245	室内效果图绘图员	3200278	4
4205246	空间设计师	3200278	4
4205247	展厅设计师	3200278	4
4205248	店铺空间设计师	3200278	4
4205249	财务部收银员	3200529	4
4205250	收银员	3200529	4
4205251	餐饮收银员	3200529	4
4205252	收银组长	3200529	4
4205253	收银	3200529	4
4205254	咖啡厅收银员	3200529	4
4205255	西餐厅收银员	3200529	4
4205256	医院收银员	3200529	4
4205257	收银主管	3200529	4
4205258	店铺收银员	3200529	4
4205259	家乐福收银员	3200529	4
4205260	药房收银员	3200529	4
4205261	商场收银员	3200529	4
4205262	超市收银员	3200529	4
4205263	车场收银员	3200529	4
4205264	药店收银员	3200529	4
4205265	饭店收银员	3200529	4
4205266	网咖收银员	3200529	4
4205267	儿童收银员	3200529	4
4205268	餐厅收银员	3200529	4
4205269	前台收银	3200529	4
4205270	现场收银	3200529	4
4205271	医院收费员	3200529	4
4205272	店面收银	3200529	4
4205273	收银领班	3200529	4
4205274	停车场收费员	3200529	4
4205275	收银接待	3200529	4
4205276	挂号收费员	3200529	4
4205277	门诊收费员	3200529	4
4205278	门店收银	3200529	4
4205279	前厅收银	3200529	4
4205280	cfo	3200530	4
4205281	cto技术总监	3200051	4
4205282	cto技术官	3200051	4
4205283	it技术总监	3200051	4
4205284	it实施工程师	3200027	4
4205285	it副经理	3200051	4
4205286	电商技术总监	3200051	4
4205287	信息官	3200531	4
4205288	信息主管	3200531	4
4205289	信息中心主任	3200531	4
4205290	信息管理技术	3200531	4
4205291	ceo	3200532	4
4205292	制冷售后服务工程师	3200416	4
4205293	售后员	3200416	4
4205294	售后服务专员	3200416	4
4205295	汽车售后服务经理	3200235	4
4205296	设备售后服务工程师	3200416	4
4205297	售后主管	3200416	4
4205298	售后管理员	3200416	4
4205299	售后服务技师	3200416	4
4205300	售后技工	3200416	4
4205301	保险售后服务	3200416	4
4205302	售后服务	3200416	4
4205303	售后顾问	3200416	4
4205304	售后工程师	3200416	4
4205305	售后专员	3200416	4
4205306	售后信息员	3200416	4
4205307	售后经理	3200416	4
4205308	售后	3200416	4
4205309	售后支持工程师	3200416	4
4205310	售后服务工程师	3200416	4
4205311	售后店经理	3200416	4
4205312	售后服务部长	3200416	4
4205313	售后服务主管	3200416	4
4205314	售后技术员	3200416	4
4205315	售后部长	3200416	4
4205316	售后人员	3200416	4
4205317	售后外勤	3200416	4
4205318	客户回访员	3200416	4
4205319	终端主管	3200416	4
4205320	终端维护员	3200416	4
4205321	售前工程师	3200428	4
4205322	售前顾问	3200428	4
4205323	售前支持专员	3200428	4
4205324	门店导购	3200428	4
4205325	女装导购	3200428	4
4205326	奢侈品导购	3200428	4
4205327	专卖店导购	3200428	4
4205328	服装导购	3200428	4
4205329	兽医	3200535	4
4205330	数据库开发工程师	3200536	4
4205331	数据库管理	3200536	4
4205332	仓库数据员	3200124	4
4205333	数据库管理员	3200536	4
4205334	仓库数据架构师	3200536	4
4205335	oracle工程师	3200536	4
4205336	数据工程师	3200536	4
4205337	数据中心经理	3200536	4
4205338	数据经理	3200536	4
4205339	数据研发工程师	3200536	4
4205340	数据运营分析专员	3200537	4
4205341	数据分析专员	3200537	4
4205342	数据分析顾问	3200537	4
4205343	数据分析工程师	3200537	4
4205344	sas程序员	3200537	4
4205345	数据运营分析师	3200537	4
4205346	数据运营专员	3200537	4
4205347	数据分析文员	3200537	4
4205348	数据分析员	3200537	4
4205349	市场数据分析员	3200537	4
4205350	数据分析总监	3200537	4
4205351	数据分析师	3200537	4
4205352	电商数据专员	3200537	4
4205353	数据研究员	3200537	4
4205354	bi工程师	3200537	4
4205355	数据整理员	3200537	4
4205356	数据运营岗	3200537	4
4205357	数据总监	3200537	4
4205358	数据库管理工程师	3200028	4
4205359	数据库工程师	3200538	4
4205360	sap工程师	3200017	4
4205361	数据库设计工程师	3200538	4
4205362	oracle开发工程师	3200538	4
4205363	事务主管	3200538	4
4205364	mongodb研发工程师	3200538	4
4205365	数据管理员	3200028	4
4205366	数据开发工程师	3200538	4
4205367	数据库实施工程师	3200538	4
4205368	nosql数据库工程师	3200538	4
4205369	数据运营	3200544	4
4205370	数据通信工程师	3200339	4
4205371	数据挖掘岗	3200541	4
4205372	数据挖掘专家	3200541	4
4205373	数据挖掘工程师	3200541	4
4205374	全职数学教师	3200378	4
4205375	考研数学教师	3200378	4
4205376	数学讲师	3200378	4
4205377	数学老师	3200378	4
4205378	初高中数学老师	3200378	4
4205379	学前班数学老师	3200378	4
4205380	主数值	3200543	4
4205381	手游数值策划	3200543	4
4205382	游戏数值策划	3200543	4
4205383	数值策划	3200543	4
4205384	精准营销专员	3200544	4
4205385	互动营销经理	3200544	4
4205386	数字设计工程师	3200032	4
4205387	数字营销策划	3200544	4
4205388	处理工程师	3200545	4
4205389	污水处理操作员	3200545	4
4205390	水处理工程师	3200545	4
4205391	水处理工	3200545	4
4205392	废水处理工程师	3200545	4
4205393	水电主管工程师	3200548	4
4205394	水电管理岗	3200548	4
4205395	水电技工	3200549	4
4205396	水利监理工程师	3200548	4
4205397	水电监理工程师	3200548	4
4205398	水利二级建造师	3200548	4
4205399	水利设计师	3200549	4
4205400	水利设计工程师	3200549	4
4205401	物业水电工	3200550	4
4205402	水暖技术员	3200550	4
4205403	水手	3200551	4
4205404	船员	3200551	4
4205405	税务管理	3200552	4
4205406	税务岗	3200552	4
4205407	税务筹划经理	3200552	4
4205408	税务咨询经理	3200552	4
4205409	税务外勤	3200552	4
4205410	税务总监	3200552	4
4205411	税务	3200552	4
4205412	注册税务师	3200552	4
4205413	税务主任	3200552	4
4205414	集团税务经理	3200552	4
4205415	税务专员	3200552	4
4205416	税务顾问	3200552	4
4205417	税务主管	3200552	4
4205418	财税	3200552	4
4205419	出口退税专员	3200552	4
4205420	tax	3200552	4
4205421	税务会计主管	3200552	4
4205422	行政部司机	3200553	4
4205423	销售司机	3200553	4
4205424	行政商务司机	3200553	4
4205425	代驾司机	3200553	4
4205426	配送驾驶员	3200553	4
4205427	配货司机	3200553	4
4205428	总经理司机	3200553	4
4205429	铲车司机	3200126	4
4205430	公司司机	3200553	4
4205431	半挂司机	3200553	4
4205432	c1司机	3200553	4
4205433	厢货司机	3200553	4
4205434	大���司机	3200553	4
4205435	观光车司机	3200553	4
4205436	塔吊司机	3200553	4
4205437	幼儿园司机	3200553	4
4205438	危险品司机	3200553	4
4205439	仓库司机	3200553	4
4205440	家庭司机	3200553	4
4205441	董事长驾驶员	3200553	4
4205442	出租车司机	3200553	4
4205443	大货司机	3200553	4
4205444	运作司机	3200553	4
4205445	b2司机	3200553	4
4205446	市内送货司机	3200553	4
4205447	总经办司机	3200553	4
4205448	装载机司机	3200553	4
4205449	洒水车司机	3200553	4
4205450	半挂车司机	3200553	4
4205451	专职司机	3200553	4
4205452	a1司机	3200553	4
4205453	后勤司机	3200553	4
4205454	客车司机	3200553	4
4205455	罐车司机	3200553	4
4205456	大客车司机	3200553	4
4205457	叉车司机	3200126	4
4205458	全职司机	3200553	4
4205459	搅拌车司机	3200553	4
4205460	水车司机	3200553	4
4205461	运输司机	3200553	4
4205462	售后司机	3200553	4
4205463	拖车司机	3200553	4
4205464	外勤司机	3200553	4
4205465	槽车司机	3200553	4
4205466	装载车司机	3200553	4
4205467	大巴司机	3200553	4
4205468	工程车司机	3200553	4
4205469	超市送货司机	3200553	4
4205470	大巴车司机	3200553	4
4205471	货车司机	3200553	4
4205472	面包车送货司机	3200553	4
4205473	机动车司机	3200553	4
4205474	配送司机	3200553	4
4205475	挖掘机司机	3200553	4
4205476	面包车司机	3200553	4
4205477	危货司机	3200553	4
4205478	长途司机	3200553	4
4205479	汽车司机	3200553	4
4205480	箱货司机	3200553	4
4205481	小型货车司机	3200553	4
4205482	集卡司机	3200553	4
4205483	库房司机	3200553	4
4205484	救援司机	3200553	4
4205485	货运司机	3200553	4
4205486	b证司机	3200553	4
4205487	客运司机	3200553	4
4205488	拖头司机	3200553	4
4205489	通勤司机	3200553	4
4205490	挖掘机驾驶员	3200553	4
4205491	叉车驾驶员	3200553	4
4205492	专职驾驶员	3200553	4
4205493	大客车驾驶员	3200553	4
4205494	洒水车驾驶员	3200553	4
4205495	送货驾驶员	3200553	4
4205496	危货驾驶员	3200553	4
4205497	客车驾驶员	3200553	4
4205498	汽车驾驶员	3200553	4
4205499	b2驾驶员	3200553	4
4205500	货运驾驶员	3200553	4
4205501	驾驶员	3200553	4
4205502	搅拌车驾驶员	3200553	4
4205503	总裁司机	3200553	4
4205504	动物饲养员	3200461	4
4205505	猪场技术员	3200461	4
4205506	seo推广专员	3200554	4
4205507	seo网站优化	3200554	4
4205508	搜索研发工程师	3200555	4
4205509	搜索引擎研发工程师	3200555	4
4205510	搜索工程师	3200555	4
4205511	搜索开发工程师	3200555	4
4205512	搜索排序工程师	3200556	4
4205513	搜索架构师	3200555	4
4205514	爬虫工程师	3200058	4
4205515	sem主管	3200554	4
4205516	sem经理	3200554	4
4205517	sem总监	3200554	4
4205518	sem工程师	3200554	4
4205519	sem	3200554	4
4205520	semseo推广专员	3200554	4
4205521	网络营销推广专员	3200554	4
4205522	网络推广seo专员	3200554	4
4205523	seo优化推广	3200554	4
4205524	seo推广经理	3200554	4
4205525	sem推广专员	3200554	4
4205526	sem营销顾问	3200554	4
4205527	流量运营	3200554	4
4205528	搜索引擎优化	3200554	4
4205529	seo搜索引擎优化	3200554	4
4205530	网络推广优化	3200554	4
4205531	seo运营	3200554	4
4205532	sem执行	3200554	4
4205533	seo外链专员	3200554	4
4205534	seo优化人员	3200554	4
4205535	网站seo专员	3200554	4
4205536	seosem专员	3200554	4
4205537	seo专员	3200554	4
4205538	seo主管经理	3200554	4
4205539	seo优化经理	3200554	4
4205540	sem优化师	3200554	4
4205541	网络竞价专员	3200554	4
4205542	sem优化	3200554	4
4205543	塑料工程师	3200557	4
4205544	塑胶工程师	3200557	4
4205545	模式算法工程师	3200558	4
4205546	研发算法工程师	3200558	4
4205547	底图算法工程师	3200559	4
4205548	雷达算法工程师	3200560	4
4205549	音视频算法工程师	3200559	4
4205550	异构算法研发工程师	3200558	4
4205551	导航算法工程师	3200556	4
4205552	开发算法工程师	3200558	4
4205553	视觉算法工程师	3200559	4
4205554	数据算法工程师	3200556	4
4205555	nlp算法工程师	3200556	4
4205556	算法工程师	3200558	4
4205557	推荐算法工程师	3200556	4
4205558	slam算法工程师	3200561	4
4205559	推送算法组长	3200556	4
4205560	算法优化工程师	3200558	4
4205561	广告排序算法研究员	3200556	4
4205562	学习算法工程师	3200556	4
4205563	输入法算法工程师	3200556	4
4205564	算法研究员	3200558	4
4205565	预估算法工程师	3200556	4
4205566	人工智能算法工程师	3200558	4
4205567	视频算法工程师	3200559	4
4205568	人脸算法工程师	3200559	4
4205569	语音算法工程师	3200559	4
4205570	ocr算法工程师	3200559	4
4205571	软件算法工程师	3200556	4
4205572	图形算法工程师	3200559	4
4205573	无人机算法工程师	3200560	4
4205574	isp算法工程师	3200559	4
4205575	设计算法工程师	3200558	4
4205576	人脸分析研发工程师	3200558	4
4205577	情感分析师	3200558	4
4205578	雷达处理工程师	3200558	4
4205579	车贷渠道经理	3200335	4
4205580	特通渠道主管	3200168	4
4205581	特渠专员	3200168	4
4205582	特通经理	3200168	4
4205583	天线设计师	3200563	4
4205584	天线工程师	3200563	4
4205585	天线研发工程师	3200563	4
4205586	艺人统筹	3200564	4
4205587	调香师	3200565	4
4205588	通信电源工程师	3200222	4
4205589	通信软件工程师	3200339	4
4205590	工程通信概预算员	3200339	4
4205591	通信设计工程师	3200339	4
4205592	通信设计员	3200339	4
4205593	通信技术支持	3200339	4
4205594	通信云高级产品经理	3200339	4
4205595	网络通信工程师	3200339	4
4205596	工程通信技术员	3200339	4
4205597	通信监理员	3200339	4
4205598	通信技术工程师	3200339	4
4205599	通信工程师	3200339	4
4205600	wlan工程师	3200221	4
4205601	信息技术主管	3200221	4
4205602	sdn网络工程师	3200221	4
4205603	投行业务人员	3200169	4
4205604	投行部总监	3200567	4
4205605	投行总经理	3200567	4
4205606	投行项目经理	3200567	4
4205607	投行经理	3200567	4
4205608	投融资	3200282	4
4205609	融资业务员	3200282	4
4205610	融资主管	3200282	4
4205611	融资岗	3200282	4
4205612	投融资副经理	3200282	4
4205613	融资经理	3200282	4
4205614	融资顾问	3200282	4
4205615	投融资总监经理	3200282	4
4205616	融资专员	3200282	4
4205617	融资业务总监	3200282	4
